Reactant,TS,Product,eR,eTS,eP,GR,GTS,GP,deTSR,deTSP,dePR,dGTSR,dGTSP,dGPR
364_MA-TS_5-6_Reactant,364_MA-TS_5-6,364_MA-TS_5-6_Product,-0.289884643008,-0.291562112472,-0.300502547324,0.002062,0.00453,-0.007845,-1.05,5.61,-6.66,1.55,7.77,-6.22
372_MA-TS_5-6_Reactant,372_MA-TS_5-6,372_MA-TS_5-6_Product,-0.24383817773,-0.242042600674,-0.252554073212,0.047089,0.053319,0.042355,1.13,6.6,-5.47,3.91,6.88,-2.97
397_MA-TS_5-6_Reactant,397_MA-TS_5-6,397_MA-TS_5-6_Product,-0.444433151157,-0.44374434395,-0.464315862709,-0.116425,-0.106416,-0.12833,0.43,12.91,-12.48,6.28,13.75,-7.47
403_MA-TS_5-6_Reactant,403_MA-TS_5-6,403_MA-TS_5-6_Product,-0.371700122748,-0.374675431433,-0.402454031192,0.157079,0.154412,0.132008,-1.87,17.43,-19.3,-1.67,14.06,-15.73
404_MA-TS_5-6_Reactant,404_MA-TS_5-6,404_MA-TS_5-6_Product,-0.444278665912,-0.440892747236,-0.44453585685,0.062217,0.068093,0.068239,2.12,2.29,-0.16,3.69,-0.09,3.78
406_MA-TS_5-6_Reactant,406_MA-TS_5-6,406_MA-TS_5-6_Product,-0.38569531342,-0.371659028955,-0.377939058304,0.082864,0.097734,0.09697,8.81,3.94,4.87,9.33,0.48,8.85
408_MA-TS_5-6_Reactant,408_MA-TS_5-6,408_MA-TS_5-6_Product,-0.430453144119,-0.419012250313,-0.431215684854,0.103133,0.112473,0.105452,7.18,7.66,-0.48,5.86,4.41,1.46
409_MA-TS_5-6_Reactant,409_MA-TS_5-6,409_MA-TS_5-6_Product,-0.330955068401,-0.316424754074,-0.323396472595,0.259476,0.278167,0.269812,9.12,4.37,4.74,11.73,5.24,6.49
411_MA-TS_5-6_Reactant,411_MA-TS_5-6,411_MA-TS_5-6_Product,-0.420368069108,-0.413984436158,-0.41865385947,0.086447,0.096346,0.092627,4.01,2.93,1.08,6.21,2.33,3.88
413_MA-TS_5-6_Reactant,413_MA-TS_5-6,413_MA-TS_5-6_Product,-0.397352764027,-0.351544403051,-0.359932209681,0.173044,0.216876,0.208724,28.75,5.26,23.48,27.5,5.12,22.39
415_MA-TS_5-6_Reactant,415_MA-TS_5-6,415_MA-TS_5-6_Product,-0.343560802886,-0.316817291543,-0.320347489929,0.247754,0.277244,0.27736,16.78,2.22,14.57,18.51,-0.07,18.58
417_MA-TS_5-6_Reactant,417_MA-TS_5-6,417_MA-TS_5-6_Product,-0.483745586482,-0.479177709312,-0.496336499342,0.082847,0.093155,0.07986,2.87,10.77,-7.9,6.47,8.34,-1.87
420_MA-TS_5-6_Reactant,420_MA-TS_5-6,420_MA-TS_5-6_Product,-0.326190190151,-0.293567087411,-0.305299104571,0.325897,0.359587,0.352053,20.47,7.36,13.11,21.14,4.73,16.41
422_MA-TS_5-6_Reactant,422_MA-TS_5-6,422_MA-TS_5-6_Product,-0.297972998869,-0.300315272857,-0.321811006092,0.292387,0.293444,0.269314,-1.47,13.49,-14.96,0.66,15.14,-14.48
423_MA-TS_5-6_Reactant,423_MA-TS_5-6,423_MA-TS_5-6_Product,-0.339799668799,-0.309330560188,-0.334315713875,0.247479,0.273929,0.25329,19.12,15.68,3.44,16.6,12.95,3.65
427_MA-TS_5-6_Reactant,427_MA-TS_5-6,427_MA-TS_5-6_Product,-0.516885310579,-0.524390841149,-0.549085387807,-0.081999,-0.087583,-0.113065,-4.71,15.5,-20.21,-3.5,15.99,-19.49
430_MA-TS_5-6_Reactant,430_MA-TS_5-6,430_MA-TS_5-6_Product,-0.623126092718,-0.623002666344,-0.628679452211,-0.00515,-0.002881,-0.008567,0.08,3.56,-3.48,1.42,3.57,-2.14
431_MA-TS_5-6_Reactant,431_MA-TS_5-6,431_MA-TS_5-6_Product,-0.556910596321,-0.542509631078,-0.544016332429,0.022305,0.036234,0.033308,9.04,0.95,8.09,8.74,1.84,6.9
433_MA-TS_5-6_Reactant,433_MA-TS_5-6,433_MA-TS_5-6_Product,-0.574966031077,-0.580060544558,-0.585201407863,-0.143544,-0.142183,-0.151524,-3.2,3.23,-6.42,0.85,5.86,-5.01
434_MA-TS_5-6_Reactant,434_MA-TS_5-6,434_MA-TS_5-6_Product,-0.673512892015,-0.673354266988,-0.687813017786,-0.091352,-0.091407,-0.104096,0.1,9.07,-8.97,-0.03,7.96,-8.0
435_MA-TS_5-6_Reactant,435_MA-TS_5-6,435_MA-TS_5-6_Product,-0.513270892797,-0.511679700369,-0.521041867839,-0.064713,-0.064635,-0.079645,1.0,5.87,-4.88,0.05,9.42,-9.37
436_MA-TS_5-6_Reactant,436_MA-TS_5-6,436_MA-TS_5-6_Product,-0.589972028204,-0.598765806148,-0.614194855455,-0.140399,-0.148805,-0.16033,-5.52,9.68,-15.2,-5.27,7.23,-12.51
449_MA-TS_5-6_Reactant,449_MA-TS_5-6,449_MA-TS_5-6_Product,-0.54424379728,-0.521215237954,-0.52242931259,-0.087301,-0.05836,-0.055445,14.45,0.76,13.69,18.16,-1.83,19.99
456_MA-TS_17-18_Reactant,456_MA-TS_17-18,456_MA-TS_17-18_Product,-0.181860159437,-0.198228985277,-0.209004174217,0.478767,0.466642,0.452292,-10.27,6.76,-17.03,-7.61,9.0,-16.61
463_MA-TS_17-18_Reactant,463_MA-TS_17-18,463_MA-TS_17-18_Product,-0.183531165244,-0.175717086692,-0.191849002345,0.426833,0.44033,0.425017,4.9,10.12,-5.22,8.47,9.61,-1.14
465_MA-TS_17-18_Reactant,465_MA-TS_17-18,465_MA-TS_17-18_Product,-0.252379798618,-0.246863757343,-0.265684941786,0.387022,0.391132,0.374214,3.46,11.81,-8.35,2.58,10.62,-8.04
470_MA-TS_7-8_Reactant,470_MA-TS_7-8,470_MA-TS_7-8_Product,-0.525546005843,-0.534426631762,-0.541550898002,0.139775,0.136943,0.131142,-5.57,4.47,-10.04,-1.78,3.64,-5.42
474_MA-TS_5-6_Reactant,474_MA-TS_5-6,474_MA-TS_5-6_Product,-0.270523109799,-0.270297509022,-0.275470008306,0.178999,0.180572,0.176084,0.14,3.25,-3.1,0.99,2.82,-1.83
479_MA-TS_5-6_Reactant,479_MA-TS_5-6,479_MA-TS_5-6_Product,-0.276790621614,-0.271718078392,-0.299798226179,0.184079,0.190189,0.165824,3.18,17.62,-14.44,3.83,15.29,-11.46
480_MA-TS_5-6_Reactant,480_MA-TS_5-6,480_MA-TS_5-6_Product,-0.241076577228,-0.24534583926,-0.260823546535,0.198221,0.192861,0.181527,-2.68,9.71,-12.39,-3.36,7.11,-10.48
485_MA-TS_30-31_Reactant,485_MA-TS_30-31,485_MA-TS_30-31_Product,-0.169906458278,-0.161511296423,-0.175364467902,0.317659,0.328651,0.314899,5.27,8.69,-3.42,6.9,8.63,-1.73
486_MA-TS_5-6_Reactant,486_MA-TS_5-6,486_MA-TS_5-6_Product,-0.748013542197,-0.756379468626,-0.946447412084,0.345778,0.345642,0.333389,-5.25,119.27,-124.52,-0.09,7.69,-7.77
487_MA-TS_5-6_Reactant,487_MA-TS_5-6,487_MA-TS_5-6_Product,-0.77751540432,-0.568241240398,-0.877378003515,0.342347,0.366441,0.337595,131.32,193.99,-62.66,15.12,18.1,-2.98
488_MA-TS_5-6_Reactant,488_MA-TS_5-6,488_MA-TS_5-6_Product,-0.484872513563,-0.485409181718,-0.522065881178,0.11499,0.114409,0.08191,-0.34,23.0,-23.34,-0.36,20.39,-20.76
490_MA-TS_5-6_Reactant,490_MA-TS_5-6,490_MA-TS_5-6_Product,-0.169663629412,-0.149878120065,-0.173852875942,0.467773,0.484806,0.468472,12.42,15.04,-2.63,10.69,10.25,0.44
491_MA-TS_5-6_Reactant,491_MA-TS_5-6,491_MA-TS_5-6_Product,-0.147269677338,-0.145131836152,-0.15269111501,0.474585,0.480124,0.476214,1.34,4.74,-3.4,3.48,2.45,1.02
494_MA-TS_5-6_Reactant,494_MA-TS_5-6,494_MA-TS_5-6_Product,-0.512424272915,-0.585445200313,-0.694394513225,0.368196,0.366839,0.356122,-45.82,68.37,-114.19,-0.85,6.73,-7.58
496_MA-TS_5-6_Reactant,496_MA-TS_5-6,496_MA-TS_5-6_Product,-0.898567174177,-0.986419152794,-0.10211298286,0.311747,0.306933,0.304664,-55.13,-554.91,499.78,-3.02,1.42,-4.44
500_MA-TS_5-6_Reactant,500_MA-TS_5-6,500_MA-TS_5-6_Product,-0.145597978556,-0.148899253541,-0.16178911471,0.258728,0.26085,0.243126,-2.07,8.09,-10.16,1.33,11.12,-9.79
501_MA-TS_5-6_Reactant,501_MA-TS_5-6,501_MA-TS_5-6_Product,-0.143864808982,-0.146279810102,-0.173488301533,0.383506,0.382356,0.351796,-1.52,17.07,-18.59,-0.72,19.18,-19.9
502_MA-TS_5-6_Reactant,502_MA-TS_5-6,502_MA-TS_5-6_Product,-0.417962015377,-0.406410711455,-0.418897439504,0.129265,0.145731,0.136382,7.25,7.84,-0.59,10.33,5.87,4.47
503_MA-TS_5-6_Reactant,503_MA-TS_5-6,503_MA-TS_5-6_Product,-0.104885063889,-0.108525379108,-0.126549602076,0.460294,0.457976,0.442408,-2.28,11.31,-13.59,-1.45,9.77,-11.22
505_MA-TS_5-6_Reactant,505_MA-TS_5-6,505_MA-TS_5-6_Product,-0.11629879636,-0.108884014711,-0.109335768061,0.537249,0.572604,0.547845,4.65,0.28,4.37,22.19,15.54,6.65
513_MA-TS_5-6_Reactant,513_MA-TS_5-6,513_MA-TS_5-6_Product,-0.284912862513,-0.27825372773,-0.323589012655,0.321887,0.332139,0.291582,4.18,28.45,-24.27,6.43,25.45,-19.02
527_MA-TS_37-38_Reactant,527_MA-TS_37-38,527_MA-TS_37-38_Product,-0.15890338074,-0.162990854617,-0.169390372581,0.483551,0.481327,0.46951,-2.56,4.02,-6.58,-1.4,7.42,-8.81
530_MA-TS_36-37_Reactant,530_MA-TS_36-37,530_MA-TS_36-37_Product,-0.15104205466,-0.15175153366,-0.157389111205,0.424815,0.432348,0.42249,-0.45,3.54,-3.98,4.73,6.19,-1.46
531_MA-TS_12-13_Reactant,531_MA-TS_12-13,531_MA-TS_12-13_Product,-0.192375981331,-0.194822247176,-0.222946610196,0.205503,0.204195,0.172285,-1.54,17.65,-19.18,-0.82,20.02,-20.84
532_MA-TS_29-30_Reactant,532_MA-TS_29-30,532_MA-TS_29-30_Product,-0.909060410518,-0.898701862343,-0.939143536948,0.345684,0.349445,0.34496,6.5,25.38,-18.88,2.36,2.81,-0.45
538_MA-TS_29-30_Reactant,538_MA-TS_29-30,538_MA-TS_29-30_Product,-0.110525407486,-0.951543553556,-0.118836515524,0.322467,0.343239,0.318142,-527.75,-522.53,-5.22,13.03,15.75,-2.71
539_MA-TS_33-34_Reactant,539_MA-TS_33-34,539_MA-TS_33-34_Product,-0.258825414924,-0.265278535285,-0.267931956083,0.226037,0.225866,0.229079,-4.05,1.67,-5.71,-0.11,-2.02,1.91
540_MA-TS_33-34_Reactant,540_MA-TS_33-34,540_MA-TS_33-34_Product,-0.236609059388,-0.244152734072,-0.248087488569,0.252294,0.251307,0.241363,-4.73,2.47,-7.2,-0.62,6.24,-6.86
541_MA-TS_27-28_Reactant,541_MA-TS_27-28,541_MA-TS_27-28_Product,-0.134433085427,-0.143286283299,-0.153326299856,0.390724,0.381189,0.372636,-5.56,6.3,-11.86,-5.98,5.37,-11.35
542_MA-TS_29-30_Reactant,542_MA-TS_29-30,542_MA-TS_29-30_Product,-0.145941543044,-0.145974390277,-0.165775536177,0.327005,0.328908,0.316051,-0.02,12.43,-12.45,1.19,8.07,-6.87
545_MA-TS_39-40_Reactant,545_MA-TS_39-40,545_MA-TS_39-40_Product,-0.194298706583,-0.569326881669,-0.295599773717,0.609258,0.612381,0.58756,-235.33,-171.77,-63.57,1.96,15.58,-13.62
546_MA-TS_39-40_Reactant,546_MA-TS_39-40,546_MA-TS_39-40_Product,0.684651899678,0.112550958743,0.106220494939,0.663151,0.705538,0.700597,-359.0,3.97,-362.97,26.6,3.1,23.5
547_MA-TS_33-34_Reactant,547_MA-TS_33-34,547_MA-TS_33-34_Product,-0.545862389845,-0.670296946146,-0.245011805541,0.49227,0.49144,0.474022,-78.08,-266.87,188.79,-0.52,10.93,-11.45
548_MA-TS_41-42_Reactant,548_MA-TS_41-42,548_MA-TS_41-42_Product,-0.941776817585,-0.859604163152,-0.112639314193,0.534484,0.544921,0.521745,51.56,-468.73,520.29,6.55,14.54,-7.99
551_MA-TS_3-4_Reactant,551_MA-TS_3-4,551_MA-TS_3-4_Product,-0.400380346405,-0.254144936821,-0.553097879842,0.604972,0.621262,0.596224,91.76,187.6,-95.83,10.22,15.71,-5.49
552_MA-TS_42-43_Reactant,552_MA-TS_42-43,552_MA-TS_42-43_Product,-0.149922419027,-0.147353495155,-0.169646205156,0.481134,0.485751,0.468348,1.61,13.99,-12.38,2.9,10.92,-8.02
557_MA-TS_39-40_Reactant,557_MA-TS_39-40,557_MA-TS_39-40_Product,-0.306141440105,-0.316665010869,-0.515680620742,0.59071,0.594154,0.578922,-6.6,124.88,-131.49,2.16,9.56,-7.4
558_MA-TS_40-41_Reactant,558_MA-TS_40-41,558_MA-TS_40-41_Product,-0.88155446459,-0.929951821558,-0.113106416197,0.523389,0.523082,0.504726,-30.37,-512.58,482.21,-0.19,11.52,-11.71
559_MA-TS_40-41_Reactant,559_MA-TS_40-41,559_MA-TS_40-41_Product,-0.758693647444,-0.804680909882,-0.962644679535,0.538946,0.538344,0.523632,-28.86,99.12,-127.98,-0.38,9.23,-9.61
564_MA-TS_40-41_Reactant,564_MA-TS_40-41,564_MA-TS_40-41_Product,-0.42747786561,-0.327794528284,-0.46989115619,0.607291,0.619487,0.606383,62.55,89.17,-26.61,7.65,8.22,-0.57
567_MA-TS_35-36_Reactant,567_MA-TS_35-36,567_MA-TS_35-36_Product,-0.153391850287,-0.14963697451,-0.171005893102,0.410549,0.415409,0.397841,2.36,13.41,-11.05,3.05,11.02,-7.97
568_MA-TS_2-3_Reactant,568_MA-TS_2-3,568_MA-TS_2-3_Product,-0.889047100391,-0.786243617481,-0.109475347841,0.44351,0.457474,0.431029,64.51,-424.68,489.19,8.76,16.59,-7.83
571_MA-TS_31-32_Reactant,571_MA-TS_31-32,571_MA-TS_31-32_Product,-0.344016685644,-0.34335245992,-0.353147749318,0.226587,0.230154,0.22063,0.42,6.15,-5.73,2.24,5.98,-3.74
573_MA-TS_32-33_Reactant,573_MA-TS_32-33,573_MA-TS_32-33_Product,-0.353929578885,-0.349893679258,-0.360363020111,0.218681,0.226684,0.215487,2.53,6.57,-4.04,5.02,7.03,-2.0
574_MA-TS_31-32_Reactant,574_MA-TS_31-32,574_MA-TS_31-32_Product,-0.312468062431,-0.310408721027,-0.311952578607,0.254649,0.260154,0.260882,1.29,0.97,0.32,3.45,-0.46,3.91
578_MA-TS_36-37_Reactant,578_MA-TS_36-37,578_MA-TS_36-37_Product,-0.299839167739,-0.291453784557,-0.318460369337,0.314337,0.331519,0.306974,5.26,16.95,-11.68,10.78,15.4,-4.62
587_MA-TS_34-35_Reactant,587_MA-TS_34-35,587_MA-TS_34-35_Product,-0.274917237985,-0.269180678646,-0.274694135082,0.270638,0.277133,0.27351,3.6,3.46,0.14,4.08,2.27,1.8
588_MA-TS_35-36_Reactant,588_MA-TS_35-36,588_MA-TS_35-36_Product,-0.263629187315,-0.262725771179,-0.266426346185,0.302265,0.30717,0.30624,0.57,2.32,-1.76,3.08,0.58,2.49
589_MA-TS_36-37_Reactant,589_MA-TS_36-37,589_MA-TS_36-37_Product,-0.302629851745,-0.307087515462,-0.318596639896,0.292296,0.291463,0.277334,-2.8,7.22,-10.02,-0.52,8.87,-9.39
591_MA-TS_36-37_Reactant,591_MA-TS_36-37,591_MA-TS_36-37_Product,-0.276089577438,-0.274210288561,-0.275016722778,0.312323,0.320927,0.318005,1.18,0.51,0.67,5.4,1.83,3.57
592_MA-TS_39-40_Reactant,592_MA-TS_39-40,592_MA-TS_39-40_Product,-0.287355241555,-0.285336641552,-0.287134494684,0.372583,0.372103,0.370232,1.27,1.13,0.14,-0.3,1.17,-1.48
593_MA-TS_30-31_Reactant,593_MA-TS_30-31,593_MA-TS_30-31_Product,-0.344593882859,-0.341814109896,-0.350195582146,0.170514,0.18212,0.172242,1.74,5.26,-3.52,7.28,6.2,1.08
594_MA-TS_29-30_Reactant,594_MA-TS_29-30,594_MA-TS_29-30_Product,-0.282488681855,-0.283802310206,-0.300923220799,0.23506,0.23834,0.21922,-0.82,10.74,-11.57,2.06,12.0,-9.94
599_MA-TS_33-34_Reactant,599_MA-TS_33-34,599_MA-TS_33-34_Product,-0.506838050538,-0.504723754604,-0.507766123386,0.015475,0.019721,0.013617,1.33,1.91,-0.58,2.66,3.83,-1.17
600_MA-TS_23-24_Reactant,600_MA-TS_23-24,600_MA-TS_23-24_Product,-0.245875724512,-0.237597228123,-0.256308718637,0.364665,0.375966,0.356554,5.19,11.74,-6.55,7.09,12.18,-5.09
601_MA-TS_23-24_Reactant,601_MA-TS_23-24,601_MA-TS_23-24_Product,-0.227575247691,-0.202588203867,-0.211250233422,0.418978,0.443889,0.43492,15.68,5.44,10.24,15.63,5.63,10.0
608_MA-TS_42-43_Reactant,608_MA-TS_42-43,608_MA-TS_42-43_Product,-0.688778815334,-0.691733761007,-0.718251936053,-0.13597,-0.13714,-0.161629,-1.85,16.64,-18.49,-0.73,15.37,-16.1
609_MA-TS_39-40_Reactant,609_MA-TS_39-40,609_MA-TS_39-40_Product,-0.708439641683,-0.71215342143,-0.726902667919,-0.129533,-0.128416,-0.139782,-2.33,9.26,-11.59,0.7,7.13,-6.43
610_MA-TS_16-17_Reactant,610_MA-TS_16-17,610_MA-TS_16-17_Product,-0.655441670947,-0.661461529085,-0.672122258498,-0.194466,-0.200819,-0.206773,-3.78,6.69,-10.47,-3.99,3.74,-7.72
618_MA-TS_33-34_Reactant,618_MA-TS_33-34,618_MA-TS_33-34_Product,-0.116419841657,-0.117764976419,-0.157877715443,0.399333,0.401254,0.36474,-0.84,25.17,-26.02,1.21,22.91,-21.71
620_MA-TS_26-27_Reactant,620_MA-TS_26-27,620_MA-TS_26-27_Product,-0.812388641816,-0.786033940744,-0.116611840746,0.29152,0.294456,0.263167,16.54,-420.07,436.61,1.84,19.63,-17.79
622_MA-TS_28-29_Reactant,622_MA-TS_28-29,622_MA-TS_28-29_Product,-0.207922543817,-0.200447020668,-0.257361202618,0.157372,0.166215,0.109142,4.69,35.71,-31.02,5.55,35.81,-30.26
626_MA-TS_34-35_Reactant,626_MA-TS_34-35,626_MA-TS_34-35_Product,-0.125678247258,-0.12204417373,-0.167625603258,0.404464,0.408867,0.377147,2.28,28.6,-26.32,2.76,19.9,-17.14
628_MA-TS_31-32_Reactant,628_MA-TS_31-32,628_MA-TS_31-32_Product,-0.160157936405,-0.159609261426,-0.193011164439,0.304662,0.309731,0.279251,0.34,20.96,-20.62,3.18,19.13,-15.95
638_MA-TS_37-38_Reactant,638_MA-TS_37-38,638_MA-TS_37-38_Product,-0.178669757283,-0.172857042282,-0.230940038767,0.38701,0.393279,0.338504,3.65,36.45,-32.8,3.93,34.37,-30.44
642_MA-TS_35-36_Reactant,642_MA-TS_35-36,642_MA-TS_35-36_Product,-0.459782459525,-0.529172065553,-0.982597890493,0.542394,0.532754,0.485821,-43.54,284.53,-328.07,-6.05,29.45,-35.5
647_MA-TS_33-34_Reactant,647_MA-TS_33-34,647_MA-TS_33-34_Product,-0.121116840919,-0.118990972185,-0.158129721709,0.431247,0.435085,0.397267,1.33,24.56,-23.23,2.41,23.73,-21.32
650_MA-TS_29-30_Reactant,650_MA-TS_29-30,650_MA-TS_29-30_Product,-0.310447181294,-0.303538800197,-0.30593206589,0.203039,0.208351,0.208482,4.34,1.5,2.83,3.33,-0.08,3.42
657_MA-TS_33-34_Reactant,657_MA-TS_33-34,657_MA-TS_33-34_Product,-0.270153520481,-0.269620368262,-0.277576364032,0.349636,0.353691,0.342227,0.33,4.99,-4.66,2.54,7.19,-4.65
659_MA-TS_37-38_Reactant,659_MA-TS_37-38,659_MA-TS_37-38_Product,-0.361344441509,-0.3537210112,-0.357738754789,0.256786,0.271992,0.264555,4.78,2.52,2.26,9.54,4.67,4.88
661_MA-TS_38-39_Reactant,661_MA-TS_38-39,661_MA-TS_38-39_Product,-0.416493924754,-0.400103651533,-0.42073555871,0.194012,0.212908,0.19528,10.29,12.95,-2.66,11.86,11.06,0.8
663_MA-TS_21-22_Reactant,663_MA-TS_21-22,663_MA-TS_21-22_Product,-0.301464099398,-0.3083646787,-0.321561969643,0.081497,0.076958,0.062922,-4.33,8.28,-12.61,-2.85,8.81,-11.66
666_MA-TS_28-29_Reactant,666_MA-TS_28-29,666_MA-TS_28-29_Product,-0.315083128263,-0.312741288624,-0.343329004465,0.135054,0.135952,0.111829,1.47,19.19,-17.72,0.56,15.14,-14.57
672_MA-TS_37-38_Reactant,672_MA-TS_37-38,672_MA-TS_37-38_Product,-0.434743324666,-0.426178504611,-0.429029057143,0.183855,0.198089,0.19634,5.37,1.79,3.59,8.93,1.1,7.83
673_MA-TS_33-34_Reactant,673_MA-TS_33-34,673_MA-TS_33-34_Product,-0.295727661389,-0.267957354804,-0.297962234297,0.260992,0.291585,0.267987,17.43,18.83,-1.4,19.2,14.81,4.39
677_MA-TS_25-26_Reactant,677_MA-TS_25-26,677_MA-TS_25-26_Product,-0.420434808451,-0.425045576505,-0.445423550661,0.302181,0.288657,0.272735,-2.89,12.79,-15.68,-8.49,9.99,-18.48
678_MA-TS_22-23_Reactant,678_MA-TS_22-23,678_MA-TS_22-23_Product,-0.385852923806,-0.393643066025,-0.428197735003,0.309961,0.305328,0.272859,-4.89,21.68,-26.57,-2.91,20.37,-23.28
680_MA-TS_5-6_Reactant,680_MA-TS_5-6,680_MA-TS_5-6_Product,-0.319035218395,-0.329987224616,-0.349512580774,0.393906,0.386218,0.369087,-6.87,12.25,-19.12,-4.82,10.75,-15.57
681_MA-TS_24-25_Reactant,681_MA-TS_24-25,681_MA-TS_24-25_Product,-0.485637906011,-0.487083636535,-0.506831027791,0.211575,0.21521,0.193969,-0.91,12.39,-13.3,2.28,13.33,-11.05
682_MA-TS_23-24_Reactant,682_MA-TS_23-24,682_MA-TS_23-24_Product,-0.502737983202,-0.5043376963,-0.528492413464,0.163031,0.159065,0.137062,-1.0,15.16,-16.16,-2.49,13.81,-16.3
683_MA-TS_5-6_Reactant,683_MA-TS_5-6,683_MA-TS_5-6_Product,-0.212389228174,-0.209910884027,-0.246566242988,0.15803,0.161922,0.12981,1.56,23.0,-21.45,2.44,20.15,-17.71
685_MA-TS_24-25_Reactant,685_MA-TS_24-25,685_MA-TS_24-25_Product,-0.393504924531,-0.393592819259,-0.416258519637,0.301748,0.304008,0.286846,-0.06,14.22,-14.28,1.42,10.77,-9.35
687_MA-TS_22-23_Reactant,687_MA-TS_22-23,687_MA-TS_22-23_Product,-0.445057123737,-0.451495669071,-0.485801019486,0.238302,0.232987,0.201524,-4.04,21.53,-25.57,-3.34,19.74,-23.08
688_MA-TS_23-24_Reactant,688_MA-TS_23-24,688_MA-TS_23-24_Product,-0.455772558025,-0.473559432597,-0.502120147892,0.188024,0.170039,0.142737,-11.16,17.92,-29.08,-11.29,17.13,-28.42
692_MA-TS_25-26_Reactant,692_MA-TS_25-26,692_MA-TS_25-26_Product,-0.420334373062,-0.43004288191,-0.45977535298,0.303069,0.295035,0.267209,-6.09,18.66,-24.75,-5.04,17.46,-22.5
697_MA-TS_25-26_Reactant,697_MA-TS_25-26,697_MA-TS_25-26_Product,-0.482935439099,-0.493115283677,-0.518350770018,0.244352,0.231413,0.211907,-6.39,15.84,-22.22,-8.12,12.24,-20.36
700_MA-TS_24-25_Reactant,700_MA-TS_24-25,700_MA-TS_24-25_Product,-0.418070256689,-0.432148230898,-0.457750284801,0.272542,0.270977,0.243838,-8.83,16.07,-24.9,-0.98,17.03,-18.01
702_MA-TS_35-36_Reactant,702_MA-TS_35-36,702_MA-TS_35-36_Product,-0.353392535214,-0.339635895235,-0.368219450414,0.201337,0.2208,0.195555,8.63,17.94,-9.3,12.21,15.84,-3.63
703_MA-TS_34-35_Reactant,703_MA-TS_34-35,703_MA-TS_34-35_Product,-0.276746477176,-0.281717496687,-0.305702792972,0.257886,0.255914,0.230914,-3.12,15.05,-18.17,-1.24,15.69,-16.93
704_MA-TS_34-35_Reactant,704_MA-TS_34-35,704_MA-TS_34-35_Product,-0.343343169208,-0.327287254654,-0.334791562018,0.183876,0.202701,0.194172,10.08,4.71,5.37,11.81,5.35,6.46
706_MA-TS_34-35_Reactant,706_MA-TS_34-35,706_MA-TS_34-35_Product,-0.33652566233,-0.327818522092,-0.343071096224,0.189846,0.206909,0.191995,5.46,9.57,-4.11,10.71,9.36,1.35
707_MA-TS_35-36_Reactant,707_MA-TS_35-36,707_MA-TS_35-36_Product,-0.363749894128,-0.364293275129,-0.371690553492,0.222415,0.219585,0.210458,-0.34,4.64,-4.98,-1.78,5.73,-7.5
710_MA-TS_36-37_Reactant,710_MA-TS_36-37,710_MA-TS_36-37_Product,-0.313180669443,-0.315222146819,-0.320112905645,0.22451,0.226128,0.219827,-1.28,3.07,-4.35,1.02,3.95,-2.94
711_MA-TS_33-34_Reactant,711_MA-TS_33-34,711_MA-TS_33-34_Product,-0.348139759942,-0.34926070921,-0.357151227309,0.182142,0.182923,0.180769,-0.7,4.95,-5.65,0.49,1.35,-0.86
712_MA-TS_33-34_Reactant,712_MA-TS_33-34,712_MA-TS_33-34_Product,-0.387424982938,-0.383187679318,-0.388021812119,0.188614,0.191329,0.186004,2.66,3.03,-0.37,1.7,3.34,-1.64
714_MA-TS_35-36_Reactant,714_MA-TS_35-36,714_MA-TS_35-36_Product,-0.418319753239,-0.41420641342,-0.41625864186,0.199087,0.211036,0.207517,2.58,1.29,1.29,7.5,2.21,5.29
715_MA-TS_33-34_Reactant,715_MA-TS_33-34,715_MA-TS_33-34_Product,-0.390150282012,-0.373637102829,-0.395765035366,0.278191,0.289589,0.272583,10.36,13.89,-3.52,7.15,10.67,-3.52
716_MA-TS_26-27_Reactant,716_MA-TS_26-27,716_MA-TS_26-27_Product,-0.277887750758,-0.282539449763,-0.287550972193,0.156514,0.153548,0.148905,-2.92,3.14,-6.06,-1.86,2.91,-4.77
717_MA-TS_34-35_Reactant,717_MA-TS_34-35,717_MA-TS_34-35_Product,-0.396587196263,-0.39773069143,-0.400360835158,0.196966,0.198592,0.194597,-0.72,1.65,-2.37,1.02,2.51,-1.49
718_MA-TS_33-34_Reactant,718_MA-TS_33-34,718_MA-TS_33-34_Product,-0.268310803326,-0.272809528493,-0.311838916802,0.243324,0.239217,0.203646,-2.82,24.49,-27.31,-2.58,22.32,-24.9
723_MA-TS_3-4_Reactant,723_MA-TS_3-4,723_MA-TS_3-4_Product,-0.408151458317,-0.413850998045,-0.430478399189,0.190838,0.187271,0.175451,-3.58,10.43,-14.01,-2.24,7.42,-9.66
725_MA-TS_34-35_Reactant,725_MA-TS_34-35,725_MA-TS_34-35_Product,-0.364019388583,-0.325796256244,-0.354106765535,0.194593,0.232438,0.205437,23.99,17.77,6.22,23.75,16.94,6.8
726_MA-TS_27-28_Reactant,726_MA-TS_27-28,726_MA-TS_27-28_Product,-0.27896304391,-0.272685475327,-0.281185971624,0.179776,0.185182,0.178351,3.94,5.33,-1.39,3.39,4.29,-0.89
730_MA-TS_33-34_Reactant,730_MA-TS_33-34,730_MA-TS_33-34_Product,-0.375873609891,-0.37653428365,-0.384720053552,0.198794,0.201216,0.192255,-0.41,5.14,-5.55,1.52,5.62,-4.1
